"","","", "java-fannkuch-redux", "java-reverse-complement", "java-fasta", "java-n-body", "kotlin-converted-fannkuch-redux", "kotlin-converted-reverse-complement", "kotlin-converted-fasta", "kotlin-converted-n-body", "kotlin-idiomatic-fannkuch-redux", "kotlin-idiomatic-reverse-complement", "kotlin-idiomatic-fasta", "kotlin-idiomatic-n-body"
Implementation, "", "", "java", "java", "java", "java", "kotlin-converted", "kotlin-converted", "kotlin-converted", "kotlin-converted", "kotlin-idiomatic", "kotlin-idiomatic", "kotlin-idiomatic", "kotlin-idiomatic"
"SPUT SGET""","","", 0.0, 0.011627906976744186, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SPUT SGET_OBJECT""","","", 0.0, 0.01937984496124031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SPUT SPUT""","","", 0.0, 0.015503875968992248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SPUT_OBJECT CONST_16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"SPUT_OBJECT CONST_4""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SPUT_OBJECT CONST_HIGH16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SPUT_OBJECT CONST_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001763668430335097, 0.0, 0.0, 0.0, 0.0
"SPUT_OBJECT NEW_ARRAY""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SPUT_OBJECT NEW_INSTANCE""","","", 0.0, 0.0, 0.00966183574879227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SPUT_OBJECT RETURN_VOID""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.007936507936507936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SPUT_OBJECT SGET_OBJECT""","","", 0.0, 0.007751937984496124, 0.0, 0.0, 0.0, 0.0031746031746031746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SPUT_OBJECT SPUT""","","", 0.0, 0.011627906976744186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SPUT_OBJECT SPUT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031746031746031746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SPUT_WIDE CONST_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001763668430335097, 0.0, 0.0, 0.0, 0.0
"SPUT_WIDE CONST_WIDE_HIGH16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001763668430335097, 0.0, 0.0, 0.0, 0.0
"SPUT_WIDE RETURN_VOID""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001763668430335097, 0.0, 0.0, 0.0, 0.0
"SUB_DOUBLE ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0022271714922048997, 0.0, 0.0, 0.0, 0.001763668430335097, 0.0, 0.0, 0.0, 0.001443001443001443
"SUB_DOUBLE IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.004454342984409799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SUB_DOUBLE INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003527336860670194, 0.0, 0.0, 0.0, 0.002886002886002886
"SUB_DOUBLE INVOKE_VIRTUAL_RANGE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003527336860670194, 0.0, 0.0, 0.0, 0.0
"SUB_DOUBLE MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.004454342984409799, 0.0, 0.0, 0.0, 0.005291005291005291, 0.0, 0.0, 0.0, 0.0
"SUB_DOUBLE MOVE_WIDE_FROM16""","","", 0.0, 0.0, 0.0, 0.0066815144766146995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329
"SUB_DOUBLE MUL_DOUBLE""","","", 0.0, 0.0, 0.0, 0.004454342984409799, 0.0, 0.0, 0.0, 0.003527336860670194, 0.0, 0.0, 0.0, 0.002886002886002886
"SUB_DOUBLE SUB_DOUBLE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002886002886002886
"SUB_INT AGET""","","", 0.010416666666666666, 0.0, 0.0, 0.0, 0.010101010101010102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SUB_INT APUT""","","", 0.010416666666666666, 0.0, 0.0, 0.0, 0.010101010101010102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SUB_INT GOTO""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"SUB_INT INVOKE_DIRECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031746031746031746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SUB_INT INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SUB_INT MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SUB_INT SGET""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SUB_INT_2ADDR GOTO""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"SUB_INT_2ADDR INVOKE_STATIC""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SUB_INT_2ADDR INVOKE_VIRTUAL""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"SUB_INT_2ADDR MOVE""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"SUB_INT_2ADDR SPUT""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"THROW ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"THROW CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"THROW INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0
"THROW MOVE_EXCEPTION""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"THROW NEW_INSTANCE""","","", 0.0, 0.0, 0.00966183574879227, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0
"USHR_LONG XOR_LONG_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010101010101010102
"XOR_INT_LIT8 IF_EQZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"XOR_LONG_2ADDR LONG_TO_INT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010101010101010102
